2.495495495495495675e+02,0.000000000000000000e+00
2.501001001001000930e+02,-9.227175487719501182e-05
2.506506506506506469e+02,-1.599613525506099032e-05
2.512012012012012008e+02,8.914616291210477597e-05
2.517517517517517547e+02,2.228070173463274958e-04
2.523023023023023086e+02,3.846342619908652721e-04
2.528528528528528625e+02,5.742716994550979039e-04
2.534034034034034164e+02,7.913591135496348067e-04
2.539539539539539419e+02,1.035532281911304229e-03
2.545045045045044958e+02,1.306422988717754379e-03
2.550550550550550497e+02,1.603659037491153962e-03
2.556056056056056036e+02,1.926864263990899591e-03
2.561561561561561575e+02,2.275658549194810136e-03
2.567067067067067114e+02,2.649657832368557033e-03
2.572572572572572653e+02,3.048474124222971121e-03
2.578078078078078192e+02,3.471715520158896642e-03
2.583583583583583732e+02,3.918986213599267784e-03
2.589089089089089271e+02,4.389886509408048691e-03
2.594594594594594810e+02,4.884012837395742233e-03
2.600100100100100349e+02,5.400957765911078116e-03
2.605605605605605888e+02,5.940310015518607094e-03
2.611111111111110858e+02,6.501654472761756766e-03
2.616616616616616966e+02,7.084572204011457819e-03
2.622122122122121937e+02,7.688640469398695318e-03
2.627627627627627476e+02,8.313432736833090142e-03
2.633133133133133015e+02,8.958518696104183360e-03
2.638638638638638554e+02,9.623464273067551186e-03
2.644144144144144093e+02,1.030783164391408518e-02
2.649649649649649632e+02,1.101117924952256868e-02
2.655155155155155171e+02,1.173306180989507931e-02
2.660660660660660710e+02,1.247303033867493659e-02
2.666166166166166249e+02,1.323063215774687718e-02
2.671671671671671788e+02,1.400541091191904314e-02
2.677177177177177327e+02,1.479690658368650741e-02
2.682682682682682866e+02,1.560465550807607973e-02
2.688188188188188406e+02,1.642819038757182409e-02
2.693693693693693376e+02,1.726704030712117657e-02
2.699199199199199484e+02,1.812073074922161686e-02
2.704704704704704454e+02,1.898878360908593660e-02
2.710210210210210562e+02,1.987071720988920973e-02
2.715715715715715532e+02,2.076604631809234741e-02
2.721221221221221072e+02,2.167428215884704273e-02
2.726726726726726611e+02,2.259493243147718197e-02
2.732232232232232150e+02,2.352750132503963684e-02
2.737737737737737689e+02,2.447148953396251214e-02
2.743243243243243228e+02,2.542639427376099451e-02
2.748748748748748767e+02,2.639170929683027494e-02
2.754254254254254306e+02,2.736692490831543756e-02
2.759759759759759845e+02,2.835152798205780450e-02
2.765265265265265384e+02,2.934500197661750812e-02
2.770770770770770923e+02,3.034682695137181849e-02
2.776276276276276462e+02,3.135647958268906327e-02
2.781781781781782001e+02,3.237343318017769922e-02
2.787287287287286972e+02,3.339715770301013992e-02
2.792792792792793080e+02,3.442711977632162412e-02
2.798298298298298050e+02,3.546278270768173785e-02
2.803803803803804158e+02,3.650360650364239956e-02
2.809309309309309128e+02,3.754904788635605312e-02
2.814814814814814667e+02,3.859856031027047302e-02
2.820320320320320207e+02,3.965159397889336107e-02
2.825825825825825746e+02,4.070759586163157778e-02
2.831331331331331285e+02,4.176600971070132395e-02
2.836836836836836824e+02,4.282627607811088921e-02
2.842342342342342363e+02,4.388783233271437850e-02
2.847847847847847902e+02,4.495011267733699939e-02
2.853353353353353441e+02,4.601254816597069586e-02
2.858858858858858980e+02,4.707456672104100986e-02
2.864364364364364519e+02,4.813559315074324163e-02
2.869869869869870058e+02,4.919504916644912990e-02
2.875375375375375597e+02,5.025235340018267133e-02
2.880880880880880568e+02,5.130692142216514151e-02
2.886386386386386675e+02,5.235816575842941467e-02
2.891891891891891646e+02,5.340549590850121597e-02
2.897397397397397754e+02,5.444831836315128237e-02
2.902902902902902724e+02,5.548603662221197885e-02
2.908408408408408263e+02,5.651805121246472607e-02
2.913913913913913802e+02,5.754375970559182096e-02
2.919419419419419341e+02,5.856255673619685520e-02
2.924924924924924881e+02,5.957383401989074789e-02
2.930430430430430420e+02,6.057698037144425979e-02
2.935935935935935959e+02,6.157138172300632983e-02
2.941441441441441498e+02,6.255642114238761653e-02
2.946946946946947037e+02,6.353147885140952855e-02
2.952452452452452576e+02,6.449593224431796057e-02
2.957957957957958115e+02,6.544915590626115831e-02
2.963463463463463654e+02,6.639052163183233046e-02
2.968968968968969193e+02,6.731939844367569592e-02
2.974474474474474732e+02,6.823515261115595254e-02
2.979979979979980271e+02,6.913714766909108411e-02
2.985485485485485242e+02,7.002474443654778391e-02
2.990990990990991349e+02,7.089730103570002218e-02
2.996496496496496320e+02,7.175419280809995637e-02
3.002002002002001859e+02,7.259520921428823381e-02
3.007507507507507398e+02,7.342053465922986077e-02
3.013013013013012937e+02,7.423037079523031601e-02
3.018518518518518476e+02,7.502492100709205747e-02
3.024024024024024015e+02,7.580439040443121002e-02
3.029529529529529555e+02,7.656898581395833736e-02
3.035035035035035094e+02,7.731891577172429753e-02
3.040540540540540633e+02,7.805439051533018258e-02
3.046046046046046172e+02,7.877562197610246675e-02
3.051551551551551711e+02,7.948282377123308540e-02
3.057057057057057250e+02,8.017621119588480560e-02
3.062562562562562789e+02,8.085600121526159700e-02
3.068068068068068328e+02,8.152241245664483549e-02
3.073573573573573867e+02,8.217566520139513164e-02
3.079079079079078838e+02,8.281598137691956185e-02
3.084584584584584945e+02,8.344358454860595353e-02
3.090090090090089916e+02,8.405869991172149058e-02
3.095595595595595455e+02,8.466155428327971910e-02
3.101101101101100994e+02,8.525237609387253945e-02
3.106606606606606533e+02,8.583139537946916919e-02
3.112112112112112072e+02,8.639884377318242381e-02
3.117617617617617611e+02,8.695495449700116342e-02
3.123123123123123150e+02,8.749996235349044582e-02
3.128628628628628690e+02,8.803410371745883090e-02
3.134134134134134229e+02,8.855761652759264191e-02
3.139639639639639768e+02,8.907074027805869654e-02
3.145145145145145307e+02,8.957371601007388384e-02
3.150650650650650846e+02,9.006678630344334968e-02
3.156156156156156385e+02,9.055019526806633301e-02
3.161661661661661924e+02,9.102418853541055510e-02
3.167167167167167463e+02,9.148901324995473150e-02
3.172672672672672434e+02,9.194491806059977568e-02
3.178178178178178541e+02,9.239215311204893033e-02
3.183683683683683512e+02,9.283097003615616016e-02
3.189189189189189051e+02,9.326161153016793159e-02
3.194694694694694590e+02,9.368422371628720713e-02
3.200200200200200129e+02,9.409889991554994115e-02
3.205705705705705668e+02,9.450573362068551142e-02
3.211211211211211207e+02,9.490481904204803310e-02
3.216716716716716746e+02,9.529625110402970001e-02
3.222222222222222285e+02,9.568012544146103915e-02
3.227727727727727824e+02,9.605653839599627430e-02
3.233233233233233364e+02,9.642558701248456210e-02
3.238738738738738903e+02,9.678736903532786373e-02
3.244244244244244442e+02,9.714198290482436993e-02
3.249749749749749981e+02,9.748952775349838118e-02
3.255255255255255520e+02,9.783010340241635183e-02
3.260760760760761059e+02,9.816381035748895922e-02
3.266266266266266030e+02,9.849074980576005833e-02
3.271771771771772137e+02,9.881102361168188353e-02
3.277277277277277108e+02,9.912473431337612273e-02
3.282782782782783215e+02,9.943198511888311220e-02
3.288288288288288186e+02,9.973287990239559919e-02
3.293793793793793725e+02,1.000275232004812775e-01
3.299299299299299264e+02,1.003160202082907237e-01
3.304804804804804803e+02,1.005984767757526349e-01
3.310310310310310342e+02,1.008749994037562853e-01
3.315815815815815881e+02,1.011456952403204795e-01
3.321321321321321420e+02,1.014106720767498221e-01
3.326826826826826959e+02,1.016700383437783572e-01
3.332332332332332498e+02,1.019239031077000673e-01
3.337837837837838038e+02,1.021723760664866865e-01
